"GeogrMark","Translit","GeoM","Textstelle","CTH","Fundort","Dat","RefNr","Toponym"
"KUR URU","<U+1E2B>[a-","","KBo 33.4 Vs. 7",778,"Bk. A","mh.","(1207/c)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 20.135 14'",778,"Bk. A","mh.","(1207/c)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti-ni-im-ma","","KBo 35.241 Vs. 5'",778,"Bk. A","mh.","(1207/c)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-tu-u-<U+1E2B>i","","KBo 33.86 II 3",790,"Bk. C","jh.","(382/f)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 33.208 II 9",704,"Bk. C","jh.","(35/f)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti[","","KBo 34.46 II 1",433,"Bk. A","mh.?","(637/c)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-t[i","","KBo 20.107 III 29'",433,"Bk. A","mh.?","(637/c)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 23.50 III 24'",433,"Bk. A","mh.?","(637/c)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti-ya","","KBo 34.68 III 11'",401,"Bk. A","jh.","(147/c)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 34.69 4'",389,"Bk. A","jh.","(163/c)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti[","","KBo 34.82 r. Kol. 2",470,"Bk. A","jh.","(222/b)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 34.95 6'",500,"Bk.","jh.","(317/a)","<U+1E2A>atti"
"br.","<U+1E2B>a-at-ti-l[i","","KBo 34.146 Vs. III 11'",591,"Bk. A","jh.","(1105/u)","<U+1E2A>atti"
"br.","<U+1E2B>a-at-ti","","KBo 34.203 II 1'",664,"Bk. A","mh.?","(1329/c)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 34.203 IV 7'",664,"Bk. A","mh.?","(1329/c)","<U+1E2A>atti"
"br.","<U+1E2B>]a-at-ti","","KBo 34.237 4'",470,"Bk. A","jh.","(1463/c)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-te-ni-e-ma","","KBo 35.10 11'",791,"Bk. A","jh.","(141/e)","<U+1E2A>atti"
"URU","<U+1E2B>a-a[t-","","KBo 35.10 12'",791,"Bk. A","jh.","(141/e)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 35.135 6'",705,"Bk. A","mh.?","(913/c)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-te-ne-wee-na","","KBo 33.127 IV 4 + KBo 20.113 IV 4",706,"Bk. A","jh.","(2523/c)","<U+1E2A>atti"
"KUR URU","<U+1E2B>[a-","","Bo 6885 II 11'",716,"T.I","jh.","(228/u)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-tu-[","","KBo 35.187 I 5'",790,"Bk. A","jh.","(1077/c)","<U+1E2A>atti"
"KUR","<U+1E2B>at-ti[","","KBo 36.108 4'",208,"T.I","k.A.","(1800/u)","<U+1E2A>atti"
"<U+2E22>KUR<U+2E23>","<U+1E2B>a-at-[","","KBo 36.109 9'",216,"T.I","jh.","(565/u)","<U+1E2A>atti"
"br.","<U+1E2B>a-at-ti","","KBo 30.117 Vs. III 15'",682,"Bk. A","jh.","(660/c)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 38.52 6'",670,"Bk. A","jh.","(2025/c)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-[","","KBo 38.74 3'",670,"Bk. A","jh.","(1036/c)","<U+1E2A>atti"
"br.","<U+1E2B>]a-at-ti","","KBo 38.89 24'",670,"Bk. A","jh.","(1254/c)","<U+1E2A>atti"
"URU","<U+1E2B>[a-","","KBo 38.133 3",670,"Bk. A","jh.","(1226/c)","<U+1E2A>atti"
"br.","-a]t-ti","","KBo 47.219 Rs. 3'",706,"Bk. A","mh.","(560/b)","<U+1E2A>atti"
"KUR.KURMEŠURU","KÙ.BABBAR","","KUB 49.15 7'",580,"Bk. A","sjh.","(28/b)","<U+1E2A>atti"
"URU","GIDRU","","KBo 39.57 Vs.? 5''",585,"Bk. A","jh.","(580/b)","<U+1E2A>atti"
"br.","<U+1E2B>a-at-ti","","KBo 39.57 Vs.? 7''",585,"Bk. A","jh.","(580/b)","<U+1E2A>atti"
"[UR]U","<U+1E2B>a-at-[","","KBo 39.93 2'",664,"Bk. A","jh.","(678/b)","<U+1E2A>atti"
"br.","<U+2E22><U+1E2B>a-at-ti<U+2E23>","","KBo 39.115 4'",670,"Bk. A","jh.","(696/bA)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti[","","KBo 39.124 7'",670,"Bk. A","k.A.","(604/b)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 39.157 13'",704,"Bk. A","jh.","(1164/c)","<U+1E2A>atti"
"KUR URU","<U+1E2B>at-t[i","","KBo 40.11 Rs.? 6'",212,"Bk. A","jh.","(1557/c)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti-mu-kán","","KBo 40.56 Vs.? 15'",577,"Bk. A","sjh.","(432/c)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti-ni-wii-na","","KBo 35.136 II? 3' + KBo 15.40 III 4'",704,"Bk. A","mh.","(1555/c)","<U+1E2A>atti"
"br.","]-at-tu-u<U+1E2B>-<U+1E2B>i-n[a-","","KBo 40.95 5'",778,"Bk. A","jh.","(1242/c)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 20.44 Vs.? 6'",621,"Bk. A","mh.","(1927/c)","<U+1E2A>atti"
"URU","<U+1E2B>[a-","","KBo 21.80 IV 18'",621,"Bk. A","mh.","(1927/c)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 14.3 III 13'",40,"Bk. A","sjh.","(1651/c)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 14.3 III 21'",40,"Bk. A","sjh.","(1651/c)","<U+1E2A>atti"
"[UR]U","<U+1E2B>[a-a]t-ti","","KBo 14.3 III 44'",40,"Bk. A","sjh.","(1651/c)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 14.3 IV 32'",40,"Bk. A","sjh.","(1651/c)","<U+1E2A>atti"
"[UR]U","<U+1E2B>a-at-ti","","KBo 14.3 IV 8'",40,"Bk. A","sjh.","(1651/c)","<U+1E2A>atti"
"URU","KÙ.B[ABBAR","","KBo 40.345 IV 5'",832,"Bk. A","jh.","(2789/c)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-[","","KBo 41.58 Vs. 2'",385,"Bk. E","jh.","(2201/c)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-[","","KBo 41.58 Vs. 4",385,"Bk. E","jh.","(2201/c)","<U+1E2A>atti"
"[UR]U","<U+1E2B>a-at-ti","","KBo 41.124 2'",670,"Bk. D","sjh.","(205/g)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 41.124 8'",670,"Bk. D","sjh.","(205/g)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 41.166 8'",572,"Bk. N","jh.","(65/d)","<U+1E2A>atti"
"URU","GIDRU[","","KBo 41.199 3'",577,"Bk. E","jh.","(2184/c)","<U+1E2A>atti"
"URU","<U+1E2B>at-ti-pát","","KUB 49.21 III 1",577,"Bk. E","jh.","(2184/c)","<U+1E2A>atti"
"URU","<U+1E2B>at-ti-pát","","KUB 49.21 IV 1",577,"Bk. E","jh.","(2184/c)","<U+1E2A>atti"
"URU","GIŠGIDRU-ti","","KUB 49.21 IV 4",577,"Bk. E","jh.","(2184/c)","<U+1E2A>atti"
"[U]RU","<U+1E2B>at-ti","","KBo 41.201 Vs. 1",577,"Bk. E","jh.","(1763/c)","<U+1E2A>atti"
"URU","GI[DRU-","","KBo 42.62 1'",670,"Oberstadt","jh.","(Bo 96/1)","<U+1E2A>atti"
"URU","<U+1E2B>at-ti-ya[","","KBo 43.61 III 14",577,"Bk. C","jh.","(615/f)","<U+1E2A>atti"
"URU","<U+1E2B>at-ti[","","KBo 43.61 III 16",577,"Bk. C","jh.","(615/f)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","DBH 46/2.110 II 36'",683,"Bk. D","jh.","(846/f)","<U+1E2A>atti"
"U[RU","<U+1E2B>]a-at-ti","","DBH 46/2.110 II 1' + KBo 43.85 Vs. 8'",683,"Bk. D","jh.","(846/f)","<U+1E2A>atti"
"—","<U+1E2B>a-at-[","","KBo 43.176 Rs. 2'",726,"Bk. D","jh.","(72/g)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-[","","KBo 43.261 5'",832,"Bk. A","k.A.","(16/e)","<U+1E2A>atti"
"br.","<U+1E2B>]a-at-ti","","KBo 44.5 4'",213,"Bk. M","sjh.","(355/n)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-t[i","","KBo 44.5 8'",213,"Bk. M","sjh.","(355/n)","<U+1E2A>atti"
"[UR]U","<U+1E2B>a-at-t[i","","KBo 44.7 2'",215,"Bk. A","jh.","(85/p)","<U+1E2A>atti"
"br.","]-at-ti-[","","KBo 44.8 4'",458,"Bk. D","k.A.","(383/i)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti-li","","KBo 11.73 Vs. 11'",626,"Bk. G","jh.","(171/o)","<U+1E2A>atti"
"br.","<U+1E2B>]a-at-ti[","","KBo 44.160 10'",670,"Bk. G","jh.","(82/m)","<U+1E2A>atti"
"URU","<U+1E2B>at-[","","KBo 44.177 2'",670,"Bk. G","jh.","(78/k)","<U+1E2A>atti"
"KUR.KUR<U+1E2A>I.AURU","<U+1E2B>at-ti","","KBo 44.203 Rs. 11'",570,"Unterstadt","jh.","(166/o)","<U+1E2A>atti"
"URU","<U+1E2B>at-ti","","KBo 44.223 Rs. 4'",577,"Bk. A","jh.","(44/i)","<U+1E2A>atti"
"URU","<U+1E2B>at-ti","","KBo 24.120 6'",572,"Bk. D","jh.","(397/i)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 45.42 5",627,"HaH","sjh.","(165/s)","<U+1E2A>atti"
"URU","<U+1E2B>a-a[t-","","KBo 45.69 II 28'",647,"HaH","sjh.","(151/s)","<U+1E2A>atti"
"URU","KÙ.BABBAR-ti","","KBo 45.118 3'",670,"HaH","jh.","(236/t)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti-li-iš","","KBo 45.144 Rs. r. Kol. 4",670,"HaH","sjh.","(524/s)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti-li-iš","","KBo 45.144 Rs. r. Kol. 7",670,"HaH","sjh.","(524/s)","<U+1E2A>atti"
"URU","<U+1E2B>a-a[t-","","KBo 45.163 Rs. 9'",832,"HaH","jh.","(2158/g)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-t[i","","KBo 45.181 3'",530,"HaH","jh.","(2205/g)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KUB 35.133 III 12",665,"HaH","sjh.","(6/s)","<U+1E2A>atti"
"Hurr.","<U+1E2B>a-at-t[i","","KBo 45.253 Rs. 8'",704,"HaH","jh.","(2204/g)","<U+1E2A>atti"
"URU","<U+1E2B>at-ti","","KBo 46.87 5'",582,"T.I *","jh.","(181/q)","<U+1E2A>atti"
"[UR]U","<U+1E2B>a-at-ti","","KBo 46.102 I 11'",615,"Bk. E","sjh.","(162/r)","<U+1E2A>atti"
"URU","<U+1E2B>a-[a]t-te-ni-bi-[","","KBo 64.339 IV 5",615,"Bk. E","sjh.","(162/r)","<U+1E2A>atti"
"br.","<U+2E22><U+1E2B>a-at-ti<U+2E23>","","KBo 46.113 5'",627,"Bk.","mh.?","(135/r)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-[","","KBo 46.293 Rs. 2'",825,"Bk. F","sjh.","(332/r)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 47.27 Rs. 23'",470,"Bk. C","mh.","(1326/v)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 47.100a Rs. 15'",670,"Bk. A","mh.?","(1110/u)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 47.100a Rs. 4",670,"Bk. A","mh.?","(1110/u)","<U+1E2A>atti"
"br.","<U+1E2B>a-at-ti","","KBo 47.107 Vs. 5",670,"Bk.","jh.","(1286/v)","<U+1E2A>atti"
"br.","-a]t-ti","","KBo 47.232 Vs. 1",582,"Bk. D","k.A.","(408/w)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti-li","","KBo 47.262 Rs. 2'",670,"Bk. D","jh.","(348/w)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 48.14 II 15'",483,"Unterstadt","sjh.","(617/p)","<U+1E2A>atti"
"KUR URU","KÙ.B[ABBAR","","KBo 13.126 III 10'",483,"Unterstadt","sjh.","(617/p)","<U+1E2A>atti"
"[UR]U","<U+1E2B>a-at-ti-pát","","KBo 48.25 Vs. 10'",562,"Unterstadt","jh.","(521/s)","<U+1E2A>atti"
"[UR]U","<U+1E2B>a-at-ti","","KBo 48.111 Vs.? 7'",500,"---","sjh.","(462/s)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-t[i","","KBo 48.197 Vs. 3'",832,"---","sjh.","(1203/v)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 48.232 2'",832,"T.I *","jh.","(774/t)","<U+1E2A>atti"
"URU","<U+1E2B>a-a[t-","","KBo 48.232 5'",832,"T.I *","jh.","(774/t)","<U+1E2A>atti"
"br.","<U+1E2B>]a-at-ti","","KBo 49.9 Rs.? lk. Kol. 4'",635,"HaH","jh.","(96/s)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KUB 19.20 Vs. 12'",154,"HaH","jh.","(154/s)","<U+1E2A>atti"
"—","<U+1E2B>at-ti","","KBo 49.18 3'",576,"HaH","jh.","(191/s)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KUB 11.22 I 2",611,"HaH","jh.","(81/t)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KUB 11.22 VI 4'",611,"HaH","jh.","(81/t)","<U+1E2A>atti"
"[UR]U","<U+1E2B>a-at-ti[","","KBo 49.123 1'",670,"HaH","sjh.","(172/t)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 49.123 4'",670,"HaH","sjh.","(172/t)","<U+1E2A>atti"
"br.","<U+1E2B>[a-a]t-ti-li-iš","","KBo 49.238 II 4'",634,"HaH","jh.","(468/t)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-<U+2E22>at<U+2E23>-ti","","KBo 50.4 Vs. 10",148,"T.I","mh.","(554/u)","<U+1E2A>atti"
"[KU]R URU","<U+1E2B>a-at-ti","","KBo 50.4 Vs. 11",148,"T.I","mh.","(554/u)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KUB 21.10 16'",40,"T.I","sjh.","(1812/u)","<U+1E2A>atti"
"[KU]R URU","<U+1E2B>a-at-ti","","KUB 19.14 12",40,"T.I","jh.","(961/z)","<U+1E2A>atti"
"KUR","<U+1E2B>a-at-t[i","","KBo 50.16 Rs. 2",40,"T.I","jh.","(1081/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 50.18 r. Kol. 10'",52,"T.I","jh.","(687/u)","<U+1E2A>atti"
"br.","-y]a-wa","","KBo 50.22 I 3'",61,"T.I","jh.","(347/u)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KUB 31.121 IV",72,"T.I","jh.","(1259/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KUB 3.119 Rs. 6'",62,"T.I","jh.","(Bo 69/730)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-a[t-","","KBo 50.25 5'",62,"T.I","jh.","(Bo 69/730)","<U+1E2A>atti"
"[KU]R URU","<U+1E2B>a-at-ti","","KUB 14.5 I 5'",62,"T.I","jh.","(Bo 69/730)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 5.9 I 21'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 5.9 I 21'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 5.9 I 27'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 5.9 I 28'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 5.9 I 31'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"K[UR] [URU]","-a]t-ti","","KBo 5.9 II 10'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 5.9 II 15'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"br.","]-ti","","KBo 5.9 II 18'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 5.9 II 20'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"br.","]-ti","","KBo 5.9 II 23'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 5.9 II 27'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 5.9 II 30'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 5.9 II 42'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 5.9 II 47'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 5.9 III 13",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","KÙ.BABBAR-ti","","KBo 5.9 III 16",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti-ya-aš-ma-aš","","KBo 5.9 III 19",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 5.9 III 23",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"URU","KÙ.BABBAR-ti","","KBo 5.9 III 27",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 5.9 IV 1",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"URU","<U+1E2B>]a-at-ti","","KBo 5.9 IV 13",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 5.9 II 28'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 22.39 II 12'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 22.39 II 6'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 22.39 II 7'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"br.","<U+1E2B>]a-at-ti","","KBo 22.39 III 18'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"br.","-a]t-ti","","KBo 22.39 III 2'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"URU","<U+1E2B>a-[a]t-ti","","KBo 22.39 III 7'",62,"T.I","jh.","(456/z)","<U+1E2A>atti"
"KUR URU","KÙ.<U+02F9>BABBAR<U+02FA>-ti","","KBo 50.29 lk. Kol. 10'",61,"T.I","sjh.","(249/v)","<U+1E2A>atti"
"[U]RU","<U+2E22><U+1E2B>a-at<U+2E23>-ti","","KBo 50.34 6'",63,"T.I","jh.","(1459/u)","<U+1E2A>atti"
"KUR [UR]U","<U+1E2B>a-at-ti","","KBo 50.34 6'",63,"T.I","jh.","(1459/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 4.3 I 29'",68,"T.I","sjh.","(360/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 4.3 I 30'",68,"T.I","sjh.","(360/u)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 4.3 II 18",68,"T.I","sjh.","(360/u)","<U+1E2A>atti"
"[K]UR URU","<U+1E2B>a-at-ti-ya","","KBo 4.3 III 3",68,"T.I","sjh.","(360/u)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 50.38 IV 17'",68,"T.I","jh.","(1877/u)","<U+1E2A>atti"
"URU","KÙ.[BABBAR","","KBo 50.38 IV 17'",68,"T.I","jh.","(1877/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-[","","KBo 50.39 Rs. 8'",68,"T.I","sjh.","(Bo 69/997)","<U+1E2A>atti"
"KUR URU","KÙ.BABBAR-[","","KUB 19.41 II 14",63,"T.I","jh.","(579/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KUB 19.41 II 2",63,"T.I","jh.","(579/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KUB 19.41 II 24",63,"T.I","jh.","(579/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KUB 19.41 II 32",63,"T.I","jh.","(579/u)","<U+1E2A>atti"
"br.","]-ti","","KBo 50.47 5'",76,"T.I","jh.","(784/v)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 50.48 4'",76,"T.I","jh.","(97/w)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 50.56 I 2",85,"T.I","jh.","(1380/u)","<U+1E2A>atti"
"[KU]R URU","<U+1E2B>a-at-ti","","KBo 6.29 I 1",85,"T.I","jh.","(1380/u)","<U+1E2A>atti"
"[UR]U","<U+1E2B>a-at-ti","","KBo 6.29 I 3",85,"T.I","jh.","(1380/u)","<U+1E2A>atti"
"[UR]U","<U+1E2B>at-ti","","KBo 6.29 I 30",85,"T.I","jh.","(1380/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 6.29 I 5",85,"T.I","jh.","(1380/u)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KUB 21.15 I 2'",85,"T.I","jh.","(509/u)","<U+1E2A>atti"
"br.","<U+1E2B>]a-at-ti","","KUB 40.69 Vs. 9'",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"KUR.KUR<U+1E2A>I.AURU","<U+1E2B>[a-","","KBo 4.10 Rs. 26",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 4.10 Rs. 27",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 4.10 Rs. 4",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>at-ti","","KBo 4.10 Vs. 10'",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 4.10 Vs. 25'",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 4.10 Vs. 29'",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"URU","<U+1E2B>at-ti","","KBo 4.10 Vs. 43'",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"URU","<U+1E2B>at-ti","","KBo 4.10 Vs. 43'",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 4.10 Vs. 48'",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 4.10 Vs. 49'",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 4.10 Vs. 51'",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"URU","<U+1E2B>[a-a]t-ti","","KBo 4.10 Vs. 54'",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KBo 4.10 Vs. 56'",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>at-ti","","KBo 4.10 Vs. 9'",106,"T.I","jh.","(1548/u)","<U+1E2A>atti"
"URU","<U+1E2B>a-a[t-","","KBo 50.63 I 13'",140,"T.I","mh.","(489/u)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KUB 26.62 IV 37'",140,"T.I","mh.","(489/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KUB 31.45 lk. Kol. 13'",140,"T.I","mh.","(489/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KUB 23.72 Rs. 39",146,"T.I","mh.","(1684/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KUB 23.72 Rs. 61",146,"T.I","mh.","(1684/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KUB 23.72 Rs. 62",146,"T.I","mh.","(1684/u)","<U+1E2A>atti"
"[KU]R [U]RU","<U+1E2B>a-at-ti","","KUB 23.72 Rs. 66",146,"T.I","mh.","(1684/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KUB 23.72 Rs. 71",146,"T.I","mh.","(1684/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti-wa-kán","","KUB 23.72 Vs. 17",146,"T.I","mh.","(1684/u)","<U+1E2A>atti"
"URU","<U+1E2B>a-at-ti","","KUB 26.6 8'",139,"T.I","mh.","(418/u)","<U+1E2A>atti"
"KUR <U+2E22>URU<U+2E23>","<U+1E2B>[a-","","KBo 50.76 Vs. 1",187,"T.I","jh.","(1521/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 3.3 I 1",63,"T.I","jh.","(1713/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 3.3 I 11",63,"T.I","jh.","(1713/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 3.3 I 2",63,"T.I","jh.","(1713/u)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KBo 3.3 I 20",63,"T.I","jh.","(1713/u)","<U+1E2A>atti"
"KUR","KÙ.BABBAR-ti","","KBo 3.3 II 10",63,"T.I","jh.","(1713/u)","<U+1E2A>atti"
"KUR","<U+1E2B>a-at-ti","","KBo 3.3 II 20",63,"T.I","jh.","(1713/u)","<U+1E2A>atti"
"KUR","<U+1E2B>a-at-ti","","KBo 3.3 II 29",63,"T.I","jh.","(1713/u)","<U+1E2A>atti"
"KUR","<U+1E2B>at-ti","","KBo 50.79 Vs. 12",187,"T.I","sjh.","(176/v)","<U+1E2A>atti"
"KUR URU","<U+1E2B>a-at-ti","","KUB 13.26 10'",212,"T.I","mh.","(540/u)","<U+1E2A>atti"
"KUR.KUR URU","<U+1E2B>a-at-ti-ma","","KUB 21.42 II 8'",255,"T.I","jh.","(446/u)","<U+1E2A>atti"
"br.","]-at-ti","","KBo 50.113 3'",212,"T.I","jh.","(544/v)","<U+1E2A>atti"
"br.","-a]t-ti","","KBo 50.113 5'",212,"T.I","jh.","(544/v)","<U+1E2A>atti"
